Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
7446,0.92,Very Good,E,SI1,60.7,59.0,4232,6.25,6.28,3.8
49571,0.72,Fair,I,VVS2,65.7,57.0,2131,5.56,5.64,3.68
33652,0.39,Ideal,I,VS2,62.9,57.0,834,4.68,4.64,2.93
16901,1.5,Good,J,SI2,60.9,62.0,6746,7.3,7.32,4.45
50884,0.76,Very Good,I,SI1,57.5,62.0,2316,6.03,6.08,3.48
15193,1.31,Very Good,J,VS1,63.7,55.0,6101,6.94,7.01,4.44
29018,0.31,Ideal,G,VVS2,61.8,54.0,687,4.36,4.38,2.7
7562,0.93,Premium,E,SI2,60.5,57.0,4250,6.37,6.32,3.84
41771,0.54,Ideal,E,SI2,60.7,56.0,1246,5.25,5.3,3.2
8164,1.03,Premium,I,SI1,61.6,59.0,4362,6.46,6.49,3.99
39473,0.41,Very Good,E,VS1,62.8,58.0,1079,4.7,4.72,2.96
51529,0.83,Ideal,F,SI2,59.5,57.0,2386,6.13,6.1,3.64
47487,0.57,Ideal,D,VS2,62.1,56.0,1864,5.29,5.34,3.3
241,0.71,Ideal,F,SI1,62.5,55.0,2788,5.71,5.65,3.55
33144,0.31,Premium,G,VVS1,62.2,59.0,816,4.3,4.32,2.68
5717,0.27,Very Good,E,VVS2,61.9,58.0,575,4.1,4.14,2.55
44630,0.56,Ideal,F,VS2,62.3,55.0,1608,5.28,5.32,3.3
48232,0.57,Premium,D,SI1,58.9,59.0,1949,5.46,5.41,3.2
36152,0.33,Ideal,E,VS2,62.1,57.0,928,4.44,4.41,2.75
3794,0.71,Very Good,E,VS1,62.6,59.0,3464,5.68,5.76,3.58
26874,1.75,Ideal,G,VS2,62.1,57.0,16803,7.73,7.69,4.79
14481,1.2,Premium,H,SI2,62.3,59.0,5846,6.82,6.75,4.23
52938,0.7,Very Good,E,SI1,63.5,58.0,2592,5.65,5.62,3.58
42230,0.39,Premium,F,IF,58.0,61.0,1290,4.83,4.79,2.79
15792,1.24,Premium,D,SI1,59.3,60.0,6319,7.05,7.01,4.16
15611,1.21,Ideal,F,VS2,62.6,55.0,6261,6.81,6.74,4.24
47477,0.61,Very Good,G,VS2,62.0,57.0,1861,5.44,5.47,3.38
17814,1.01,Ideal,G,VS2,61.4,57.0,7179,6.44,6.5,3.97
46020,0.53,Good,E,VS2,63.7,55.0,1727,5.15,5.12,3.27
1682,0.74,Ideal,H,VS1,61.6,55.0,3030,5.79,5.83,3.58
9512,1.05,Very Good,I,VS2,63.1,58.0,4612,6.47,6.42,4.07
15156,1.35,Premium,H,VS2,60.5,62.0,6093,7.16,7.11,4.32
48335,0.51,Ideal,D,VS1,62.1,55.0,1959,5.14,5.2,3.21
19735,1.54,Very Good,H,SI2,62.3,56.0,8301,7.33,7.38,4.58
32259,0.3,Ideal,H,IF,60.8,56.0,789,4.35,4.37,2.65
28723,0.31,Premium,E,VS2,62.7,58.0,680,4.31,4.33,2.71
36875,0.42,Very Good,E,VS2,61.9,59.0,958,4.75,4.81,2.96
42618,0.32,Premium,I,VS1,61.0,60.0,505,4.42,4.47,2.71
30968,0.38,Ideal,I,SI1,62.3,56.0,746,4.63,4.58,2.87
13508,1.01,Premium,D,SI1,61.8,60.0,5543,6.37,6.35,3.93
7173,0.92,Good,E,SI1,63.7,57.0,4183,6.14,6.11,3.9
51453,0.9,Fair,H,SI2,66.0,63.0,2376,5.89,5.79,3.86
42045,0.51,Good,D,SI2,63.9,55.0,1268,5.1,5.04,3.24
47773,0.51,Good,G,VVS2,63.7,54.0,1895,5.1,5.08,3.24
11887,1.0,Very Good,E,SI1,63.3,57.0,5113,6.28,6.32,3.99
44543,0.56,Premium,D,SI1,61.0,60.0,1605,5.28,5.25,3.21
26773,2.05,Premium,I,SI1,60.6,58.0,16611,8.22,8.13,4.95
39960,0.33,Premium,D,SI2,61.6,59.0,492,4.41,4.42,2.72
44842,0.42,Ideal,H,VVS1,61.3,56.0,1625,4.83,4.86,2.97
25505,1.52,Very Good,D,SI1,60.6,57.8,14295,7.4,7.46,4.51
40720,0.38,Ideal,F,VVS1,61.1,57.0,1160,4.71,4.69,2.87
48290,0.52,Ideal,G,VVS2,61.6,55.0,1957,5.14,5.18,3.19
11403,1.17,Ideal,I,SI2,61.8,54.0,4999,6.78,6.82,4.2
12178,1.2,Very Good,G,SI2,62.1,56.0,5183,6.79,6.87,4.24
39625,0.3,Very Good,G,VS2,61.1,62.0,491,4.28,4.33,2.63
4306,0.9,Very Good,G,SI2,62.6,60.0,3593,6.1,6.16,3.84
36346,0.43,Very Good,H,SI2,60.4,56.0,937,4.9,4.93,2.97
24405,1.58,Premium,G,VS1,62.1,59.0,12645,7.46,7.43,4.62
1282,0.81,Ideal,H,SI1,62.3,58.0,2951,5.95,5.96,3.71
14953,1.0,Very Good,H,VVS1,62.3,60.0,6022,6.28,6.36,3.94
13797,1.19,Fair,H,SI1,64.4,58.0,5622,6.69,6.64,4.29
19551,1.62,Premium,J,SI1,62.0,60.0,8183,7.52,7.44,4.64
9397,1.26,Premium,H,SI2,62.0,56.0,4586,6.92,6.88,4.28
9317,1.11,Ideal,H,SI2,61.3,55.0,4578,6.65,6.73,4.1
17249,1.01,Very Good,D,VS2,62.2,61.0,6905,6.37,6.43,3.98
41913,0.42,Very Good,E,VVS2,59.4,60.0,1262,4.88,4.91,2.91
24853,1.83,Ideal,E,SI2,62.8,56.0,13254,7.82,7.76,4.89
20094,1.57,Premium,G,SI2,61.1,61.0,8572,7.46,7.43,4.55
37054,0.38,Ideal,E,VS2,61.5,54.0,968,4.67,4.69,2.88
16815,1.21,Very Good,F,SI1,59.4,56.0,6708,6.95,7.0,4.14
28136,0.29,Ideal,D,VVS2,62.8,56.0,664,4.23,4.3,2.68
29550,0.36,Ideal,H,VVS2,61.3,55.0,705,4.62,4.64,2.84
23805,1.65,Premium,G,SI1,61.0,58.0,11864,7.66,7.62,4.66
80,0.26,Very Good,E,VVS1,62.6,59.0,554,4.06,4.09,2.55
16447,1.21,Premium,H,SI1,62.4,56.0,6566,6.83,6.79,4.25
26044,2.5,Ideal,J,SI2,63.8,53.0,15246,8.56,8.5,5.45
751,1.0,Fair,H,SI2,66.1,56.0,2856,6.21,5.97,4.04
30540,0.31,Ideal,D,VS2,61.9,56.0,734,4.34,4.38,2.7
51285,0.57,Ideal,F,VVS2,62.0,55.0,2360,5.31,5.3,3.29
15336,1.02,Ideal,D,SI1,62.8,56.0,6158,6.44,6.39,4.03
15347,1.18,Premium,H,SI1,61.6,59.0,6159,6.82,6.72,4.17
14191,1.02,Very Good,G,VS2,63.5,56.0,5758,6.43,6.38,4.07
48618,0.7,Fair,G,SI2,61.5,66.0,1999,5.55,5.6,3.43
6058,0.32,Ideal,I,VS2,62.5,55.0,576,4.4,4.37,2.74
5553,0.9,Premium,E,SI2,61.6,59.0,3856,6.26,6.18,3.83
10587,1.01,Good,D,SI1,64.1,60.0,4821,6.27,6.3,4.03
18889,1.61,Premium,H,SI2,61.4,62.0,7745,7.54,7.48,4.62
31306,0.32,Ideal,E,VS1,61.5,56.0,758,4.38,4.4,2.7
16706,0.3,Premium,H,SI1,61.2,60.0,421,4.29,4.31,2.63
4509,0.91,Good,E,SI2,64.3,57.0,3632,6.0,6.04,3.87
2714,0.32,Ideal,G,VS2,61.8,55.0,564,4.4,4.43,2.73
38473,0.38,Very Good,G,VS1,60.7,55.0,1031,4.71,4.74,2.87
3847,0.84,Ideal,I,VS2,61.7,55.0,3475,6.07,6.11,3.76
33518,0.32,Ideal,F,VVS2,60.4,57.0,829,4.46,4.47,2.7
18087,1.11,Premium,F,VS1,62.8,56.0,7310,6.62,6.57,4.14
36169,0.32,Ideal,F,IF,60.9,57.0,929,4.4,4.44,2.69
47572,0.51,Ideal,G,VVS2,61.1,56.0,1875,5.15,5.19,3.16
2558,0.73,Ideal,G,VS1,60.8,56.4,3209,5.81,5.86,3.55
4319,0.9,Good,E,SI2,64.1,58.0,3595,6.04,6.09,3.89
5894,0.9,Ideal,G,SI1,61.6,57.0,3931,6.24,6.17,3.82
13884,0.9,Very Good,G,VVS2,62.1,57.0,5653,6.14,6.2,3.84
24589,2.01,Premium,E,SI1,60.4,61.0,12898,8.05,7.98,4.84
45352,0.59,Ideal,E,SI1,62.0,55.0,1664,5.37,5.4,3.34
35901,0.32,Ideal,G,IF,61.9,55.0,918,4.38,4.44,2.73
45727,0.63,Ideal,F,SI1,62.6,56.0,1698,5.53,5.49,3.45
10846,1.16,Premium,H,SI2,60.2,59.0,4872,6.84,6.78,4.1
7967,1.09,Premium,G,SI1,61.8,59.0,4322,6.59,6.53,4.06
3764,1.05,Premium,J,SI2,60.9,60.0,3457,6.59,6.51,3.99
22300,1.58,Ideal,H,SI1,62.5,57.0,10345,7.43,7.39,4.63
5399,0.3,Premium,D,SI2,61.4,59.0,574,4.31,4.26,2.63
47257,0.51,Ideal,G,VVS2,62.0,57.0,1842,5.13,5.1,3.17
29921,0.32,Ideal,D,VS2,61.1,56.0,713,4.42,4.45,2.71
41501,0.62,Premium,F,SI2,59.1,58.0,1234,5.6,5.57,3.3
7889,1.0,Fair,D,SI2,64.5,54.0,4312,6.34,6.28,4.07
52138,0.74,Very Good,G,SI1,63.5,60.0,2468,5.73,5.68,3.62
33160,0.31,Premium,H,IF,61.7,58.0,816,4.33,4.36,2.68
19315,1.61,Premium,F,SI1,62.9,59.0,8024,7.5,7.43,4.69
14697,1.0,Very Good,F,VS2,58.7,62.0,5929,6.51,6.6,3.85
47730,0.71,Ideal,J,SI1,61.6,57.0,1889,5.72,5.75,3.53
36881,0.5,Premium,H,SI2,61.0,58.0,958,5.14,5.05,3.11
23644,1.45,Very Good,F,VS2,62.6,58.0,11667,7.12,7.2,4.48
36676,0.3,Ideal,D,VVS2,59.5,56.0,950,4.42,4.38,2.62
36311,0.32,Premium,H,VVS1,62.5,58.0,936,4.37,4.33,2.72
1991,0.71,Very Good,D,VS2,63.0,58.0,3096,5.65,5.68,3.57
34887,0.32,Ideal,E,VVS1,61.7,55.0,879,4.38,4.41,2.71
45380,0.5,Ideal,H,SI1,61.3,56.0,1666,5.12,5.16,3.15
13690,1.01,Ideal,E,SI1,62.1,54.0,5599,6.5,6.41,4.01
25394,1.26,Very Good,F,IF,60.0,60.0,14095,7.04,7.09,4.24
6372,0.32,Premium,E,SI2,61.2,58.0,576,4.44,4.39,2.7
46694,0.56,Ideal,E,VS1,60.8,55.0,1791,5.37,5.32,3.25
33034,0.32,Ideal,G,VVS1,61.9,55.0,814,4.43,4.46,2.75
52286,0.71,Good,F,VS2,63.6,58.0,2494,5.67,5.62,3.59
24755,2.02,Ideal,I,SI2,61.7,57.0,13109,8.05,8.12,4.99
46672,0.59,Ideal,E,VS2,61.5,56.0,1789,5.38,5.42,3.32
22930,1.02,Ideal,D,VVS2,62.0,56.0,10967,6.43,6.48,4.0
24224,1.57,Premium,D,SI1,62.3,59.0,12417,7.44,7.39,4.62
33576,0.39,Very Good,F,VS2,60.1,56.0,832,4.77,4.82,2.88
37465,0.42,Ideal,G,VS1,61.4,56.0,984,4.85,4.82,2.97
21817,1.31,Ideal,G,VS1,62.2,56.0,9891,7.01,7.05,4.37
18464,1.54,Premium,I,SI1,61.8,57.0,7512,7.43,7.37,4.57
45991,0.53,Ideal,F,VS2,61.3,55.0,1723,5.22,5.25,3.21
20350,1.02,Very Good,E,VVS2,60.3,58.0,8745,6.53,6.57,3.95
49625,0.3,Good,H,SI1,63.9,55.0,540,4.27,4.24,2.72
15839,1.01,Very Good,E,VS2,63.1,60.0,6335,6.3,6.26,3.96
28397,0.33,Premium,H,VS2,61.7,59.0,668,4.42,4.39,2.72
9227,1.02,Ideal,H,SI1,61.8,57.0,4558,6.48,6.41,3.98
27321,2.01,Premium,H,SI1,62.7,59.0,17849,8.08,8.03,5.05
12057,0.26,Very Good,F,VVS2,60.0,59.0,597,4.11,4.15,2.48
29965,0.31,Very Good,H,SI1,61.1,55.0,446,4.35,4.39,2.67
3288,0.91,Good,F,SI1,64.0,57.0,3363,6.17,6.08,3.92
51217,0.7,Premium,G,SI1,62.8,58.0,2352,5.66,5.62,3.54
48827,0.71,Very Good,I,SI1,60.4,63.0,2028,5.8,5.73,3.48
21102,1.6,Ideal,H,SI2,62.1,56.0,9275,7.43,7.51,4.64
8009,0.9,Very Good,H,VS1,62.5,58.0,4328,6.08,6.14,3.82
992,1.01,Very Good,I,I1,63.1,57.0,2896,6.39,6.35,4.02
50385,0.52,Ideal,F,VVS1,59.8,59.0,2251,5.21,5.25,3.13
6419,1.0,Good,I,SI1,65.6,56.0,4042,6.23,6.3,4.11
25688,0.36,Premium,D,SI2,63.0,59.0,643,4.52,4.49,2.84
26538,2.42,Premium,J,SI2,58.5,59.0,16198,8.85,8.82,5.17
25852,1.5,Premium,F,VS1,62.6,58.0,14918,7.31,7.26,4.56
21230,1.6,Ideal,I,SI1,62.0,55.0,9376,7.53,7.59,4.69
11524,1.24,Premium,J,VS2,61.4,59.0,5026,6.91,6.83,4.22
46644,0.4,Very Good,J,SI1,61.4,58.0,526,4.76,4.79,2.93
41731,0.41,Ideal,E,VVS2,61.0,56.0,1243,4.82,4.79,2.93
36210,0.36,Premium,H,VVS2,60.6,58.0,932,4.6,4.58,2.78
39601,0.3,Ideal,I,VS1,61.0,58.0,491,4.3,4.33,2.63
36256,0.41,Premium,E,VS2,61.3,58.0,935,4.74,4.79,2.92
18846,1.03,Ideal,G,VS2,61.1,57.0,7726,6.51,6.54,3.99
35047,0.42,Ideal,I,VVS1,62.7,55.0,884,4.77,4.8,3.0
24858,2.18,Premium,I,SI1,63.0,58.0,13263,8.23,8.17,5.22
39446,0.41,Ideal,E,VS1,61.5,56.0,1076,4.79,4.77,2.94
43343,0.51,Good,F,SI1,63.6,58.0,1406,5.08,5.05,3.22
27313,2.02,Premium,E,SI2,59.8,58.0,17825,8.2,8.16,4.89
15280,1.5,Premium,I,SI2,62.9,57.0,6132,7.28,7.26,4.57
3346,0.73,Ideal,H,IF,61.6,55.0,3378,5.8,5.82,3.58
34974,0.23,Very Good,D,VVS1,60.5,55.0,472,4.01,4.02,2.43
47314,0.23,Very Good,E,VVS2,59.4,59.0,530,4.03,4.08,2.41
45332,0.51,Good,E,VS2,63.6,54.0,1662,5.09,5.06,3.23
49758,0.7,Good,E,SI2,63.1,56.0,2159,5.63,5.66,3.56
36487,0.32,Ideal,F,IF,61.8,54.0,943,4.44,4.46,2.75
27608,2.19,Ideal,H,SI1,60.6,57.0,18475,8.39,8.35,5.07
26703,0.32,Ideal,F,VS2,62.4,56.0,645,4.35,4.37,2.72
52435,0.7,Very Good,I,VVS1,62.9,58.0,2513,5.65,5.67,3.56
26411,2.14,Very Good,I,VS2,62.8,59.0,15931,8.16,8.21,5.14
27388,0.41,Ideal,J,VS1,60.2,57.0,647,4.81,4.85,2.91
29117,0.34,Premium,H,VS2,62.6,60.0,689,4.46,4.42,2.78
9410,0.9,Very Good,H,VS2,62.3,59.0,4588,6.13,6.17,3.83
35958,0.36,Premium,E,SI2,58.5,59.0,475,4.67,4.63,2.72
30225,0.33,Premium,E,VS2,61.0,60.0,723,4.43,4.46,2.71
47694,0.5,Ideal,G,VVS1,62.2,55.0,1883,5.09,5.11,3.17
6454,0.93,Premium,H,VS2,61.0,60.0,4050,6.29,6.26,3.82
6584,1.03,Ideal,I,SI1,61.3,56.0,4078,6.49,6.53,3.99
7225,0.9,Good,D,SI1,63.8,58.0,4193,6.09,6.13,3.9
32825,0.34,Premium,E,VS1,59.9,58.0,805,4.54,4.58,2.73
30823,0.33,Premium,E,SI1,62.7,56.0,743,4.45,4.39,2.77
52953,0.24,Very Good,D,VVS2,62.4,58.0,552,3.94,4.01,2.48
42369,0.51,Good,E,SI1,63.3,59.0,1304,5.05,5.09,3.21
28219,0.33,Ideal,G,VS1,61.6,57.0,666,4.41,4.45,2.73
24339,1.5,Fair,D,VS2,65.4,53.0,12606,7.12,7.1,4.65
44329,0.3,Good,D,VS2,63.6,54.0,521,4.26,4.32,2.73
38698,0.37,Premium,E,VS2,60.3,58.0,1041,4.66,4.63,2.8
15672,1.04,Ideal,G,VS2,62.0,59.0,6286,6.43,6.5,4.01
95,0.78,Very Good,G,SI2,63.8,56.0,2759,5.81,5.85,3.72
28012,0.3,Very Good,E,VS2,62.9,58.0,658,4.22,4.24,2.66
18946,1.21,Ideal,H,IF,61.0,57.0,7789,6.79,6.89,4.17
41263,0.34,Ideal,I,VS1,62.0,54.0,501,4.49,4.51,2.79
33537,0.35,Ideal,D,VS2,61.6,56.0,829,4.53,4.56,2.8
1904,0.91,Fair,D,SI2,62.5,66.0,3079,6.08,6.01,3.78
20752,1.2,Good,F,VS2,62.3,57.0,8990,6.74,6.78,4.21
46740,0.55,Ideal,G,VVS2,62.3,53.0,1799,5.27,5.29,3.29
4766,0.72,Premium,F,VVS1,62.8,58.0,3689,5.75,5.68,3.59
46544,0.51,Premium,E,VS2,61.7,58.0,1781,5.15,5.12,3.17
41864,0.4,Ideal,G,IF,61.1,56.0,1257,4.76,4.79,2.92
52533,0.7,Ideal,I,VVS2,61.1,56.0,2530,5.73,5.76,3.52
43416,0.57,Very Good,D,SI2,62.9,57.0,1413,5.26,5.3,3.32
19511,1.5,Good,G,SI2,57.9,61.0,8144,7.47,7.51,4.34
13845,1.22,Premium,D,SI2,61.8,58.0,5643,6.86,6.8,4.22
46878,0.53,Ideal,E,VS2,62.7,54.0,1813,5.18,5.15,3.24
25204,1.52,Very Good,D,VS2,62.4,58.0,13799,7.23,7.28,4.53
6947,0.96,Very Good,F,SI2,60.9,57.0,4142,6.38,6.42,3.9
21559,1.0,Good,F,IF,60.7,64.0,9660,6.42,6.4,3.89
29392,0.31,Very Good,E,SI1,63.2,59.0,698,4.33,4.28,2.72
29420,0.42,Very Good,H,SI1,62.9,57.0,700,4.76,4.84,3.02
16980,1.37,Very Good,G,SI2,63.4,61.0,6781,6.95,7.03,4.43
37042,0.34,Ideal,F,VVS1,61.4,57.0,967,4.5,4.53,2.77
24999,1.51,Good,G,VS1,62.4,59.0,13515,7.25,7.28,4.53
8298,0.9,Premium,E,SI1,61.6,57.0,4385,6.25,6.19,3.83
25880,1.51,Ideal,G,VVS2,61.8,57.0,14982,7.31,7.36,4.53
8816,1.02,Very Good,H,SI1,61.9,61.0,4476,6.34,6.42,3.95
47104,0.51,Ideal,G,VVS2,62.2,56.0,1827,5.09,5.13,3.18
550,0.71,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56
10558,1.21,Very Good,J,VS2,60.9,58.0,4816,6.86,6.91,4.19
36393,0.31,Ideal,E,VVS1,60.5,57.0,942,4.38,4.41,2.66
23213,1.52,Premium,D,SI1,60.8,61.0,11220,7.39,7.26,4.45
25604,2.08,Premium,H,SI2,58.8,60.0,14462,8.39,8.35,4.92
46324,0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55
42368,0.51,Very Good,E,SI1,61.2,61.0,1304,5.13,5.16,3.15
31076,0.33,Very Good,G,VVS2,60.9,57.0,752,4.43,4.5,2.72
9816,1.09,Ideal,G,SI2,61.2,57.0,4670,6.68,6.63,4.07
7974,0.9,Very Good,H,VS1,62.2,59.0,4324,6.14,6.18,3.83
26443,2.0,Premium,E,SI2,58.1,60.0,15984,8.32,8.25,4.81
41260,0.3,Ideal,H,VS2,61.0,56.0,501,4.33,4.37,2.65
9950,1.13,Fair,I,VS2,55.9,67.0,4695,7.05,6.94,3.9
26743,2.47,Premium,J,SI2,59.4,59.0,16532,8.85,8.79,5.24
25831,2.07,Ideal,I,SI1,61.2,57.0,14857,8.12,8.23,5.0
10547,1.04,Premium,G,SI1,59.2,61.0,4811,6.68,6.63,3.94
29954,0.33,Good,I,SI1,63.6,57.0,445,4.39,4.42,2.8
27164,2.64,Ideal,H,SI2,62.3,55.0,17407,8.88,8.83,5.52
41461,0.41,Premium,G,VVS1,60.0,59.0,1230,4.84,4.83,2.9
28143,0.3,Ideal,G,VVS2,61.8,54.0,665,4.33,4.34,2.68
3523,1.0,Premium,F,I1,62.4,59.0,3405,6.38,6.34,3.97
39649,0.38,Very Good,F,VVS1,61.7,56.0,1087,4.63,4.66,2.86
42538,0.4,Ideal,D,VVS2,62.2,55.0,1323,4.74,4.72,2.94
11305,0.9,Very Good,D,VS2,63.3,59.0,4981,6.12,6.17,3.89
34546,0.4,Good,F,SI1,63.6,59.0,869,4.67,4.64,2.96
4560,0.9,Very Good,I,VS1,62.2,58.0,3644,6.13,6.18,3.83
46808,0.7,Very Good,H,SI2,63.8,59.0,1807,5.6,5.63,3.58
18477,1.08,Premium,G,VS1,63.0,59.0,7523,6.56,6.5,4.11
6949,0.91,Very Good,H,VVS2,63.6,56.0,4143,6.11,6.13,3.89
36474,0.43,Ideal,G,VS1,61.9,55.0,943,4.84,4.86,3.0
45133,0.54,Very Good,F,VS1,60.0,59.0,1653,5.26,5.32,3.17
34460,0.42,Ideal,I,VVS1,60.5,57.0,865,4.84,4.88,2.94
30378,0.3,Ideal,E,VS1,61.6,57.0,729,4.3,4.33,2.66
11495,1.28,Good,H,SI2,63.6,56.0,5018,6.92,6.78,4.37
12323,1.01,Very Good,E,SI1,59.5,60.0,5224,6.49,6.55,3.88
22624,1.63,Ideal,G,SI2,62.6,53.0,10680,7.55,7.49,4.71
5686,1.01,Fair,J,VS2,59.6,62.0,3886,6.54,6.49,3.88
46168,0.5,Premium,E,VS2,61.4,58.0,1746,5.12,5.07,3.13
37371,0.4,Premium,D,VS2,62.5,59.0,982,4.66,4.72,2.93
21608,1.51,Very Good,I,VS1,60.5,60.0,9704,7.42,7.46,4.5
17202,0.9,Very Good,D,VVS2,62.6,59.0,6872,6.11,6.15,3.84
535,0.78,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62
3994,0.71,Ideal,F,VS2,61.8,55.0,3516,5.74,5.76,3.55
26884,1.25,Ideal,E,IF,61.8,55.0,16823,6.95,6.9,4.28
8230,1.0,Very Good,F,SI2,61.1,61.0,4372,6.35,6.38,3.89
24967,2.12,Premium,H,SI2,61.5,59.0,13460,8.26,8.21,5.06
20007,1.2,Ideal,G,VS1,62.0,57.0,8545,6.78,6.81,4.21
37160,0.32,Premium,D,VS2,60.3,60.0,972,4.44,4.42,2.67
32426,0.35,Very Good,D,VS1,63.9,55.0,792,4.49,4.53,2.88
34618,0.27,Ideal,E,VS2,62.7,55.0,470,4.15,4.18,2.61
776,0.71,Ideal,G,VS1,61.5,56.0,2859,5.74,5.78,3.54
16596,1.14,Ideal,H,VS2,62.0,54.0,6628,6.72,6.74,4.17
36892,0.31,Ideal,F,VVS1,62.1,56.0,959,4.38,4.35,2.71
13484,1.1,Ideal,G,SI2,62.6,56.0,5535,6.64,6.58,4.14
35346,0.42,Very Good,H,SI1,63.1,57.0,898,4.78,4.76,3.01
46475,0.51,Ideal,H,VVS1,61.4,55.0,1776,5.13,5.16,3.16
22547,1.41,Ideal,G,VS2,60.8,55.0,10581,7.27,7.2,4.4
33622,0.33,Ideal,G,SI2,61.4,54.0,463,4.44,4.48,2.74
53888,0.52,Ideal,F,IF,61.5,57.0,2749,5.15,5.19,3.18
41292,0.36,Ideal,F,IF,61.7,55.0,1210,4.58,4.62,2.84
3434,0.72,Ideal,E,VS2,61.5,56.0,3385,5.71,5.77,3.53
26844,2.07,Ideal,J,VVS2,62.7,54.0,16769,8.17,8.12,5.11
37954,0.41,Very Good,F,VS1,58.6,61.0,1007,4.83,4.87,2.84
19432,1.12,Ideal,G,VS1,61.1,56.0,8080,6.7,6.73,4.1
15371,0.3,Premium,F,VS2,60.6,60.0,605,4.36,4.39,2.65
33460,0.32,Premium,G,VS1,62.8,58.0,828,4.39,4.34,2.74
23597,1.5,Premium,F,SI1,62.2,58.0,11613,7.36,7.34,4.57
27225,2.02,Very Good,I,VS2,63.1,55.0,17581,8.0,8.09,5.08
49764,0.53,Ideal,F,VVS2,61.9,56.0,2160,5.18,5.22,3.22
31771,0.32,Premium,F,VS2,59.5,60.0,773,4.48,4.46,2.66
11021,1.2,Fair,H,SI2,64.8,60.0,4916,6.55,6.59,4.26
35237,0.39,Ideal,F,VS1,60.9,56.0,894,4.68,4.75,2.87
41555,0.5,Very Good,G,SI1,62.1,59.0,1237,5.09,5.12,3.17
19039,0.3,Ideal,F,VS1,61.8,53.0,621,4.32,4.36,2.68
46059,0.64,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31
6411,0.92,Premium,H,VS1,61.7,62.0,4039,6.2,6.12,3.8
39439,0.41,Premium,D,VS2,62.4,60.0,1076,4.75,4.71,2.95
32056,0.28,Premium,E,VVS2,58.7,60.0,780,4.34,4.31,2.54
42164,0.53,Ideal,F,SI1,61.6,54.0,1284,5.23,5.25,3.23
6662,0.7,Very Good,D,VS1,60.3,58.0,4095,5.76,5.79,3.48
47360,0.54,Very Good,H,VVS1,62.0,57.0,1846,5.2,5.25,3.24
49060,0.7,Very Good,G,SI2,62.6,56.0,2058,5.65,5.69,3.55
38530,0.34,Ideal,E,VS1,61.2,57.0,1033,4.51,4.45,2.74
31901,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
35932,0.43,Premium,D,SI2,61.1,58.0,919,4.9,4.86,2.98
34701,0.46,Very Good,J,VS1,62.5,58.0,874,4.87,4.92,3.06
28373,0.38,Ideal,I,SI1,61.5,56.0,668,4.67,4.7,2.88
52729,0.7,Very Good,H,VVS2,62.6,57.0,2558,5.63,5.65,3.53
16024,0.3,Ideal,I,VS1,61.0,56.0,608,4.37,4.35,2.66
35826,0.42,Ideal,I,SI1,61.0,56.0,914,4.86,4.83,2.96
28901,0.3,Very Good,H,VVS1,62.2,58.0,684,4.26,4.29,2.66
37788,0.5,Good,E,SI2,63.2,61.0,1000,5.02,5.05,3.18
8084,1.01,Premium,G,SI1,63.0,59.0,4338,6.32,6.27,3.96
23190,1.05,Ideal,D,VVS2,61.9,54.0,11196,6.53,6.55,4.05
48497,0.56,Ideal,F,VS1,61.7,55.1,1981,5.29,5.33,3.27
16621,1.09,Ideal,H,VS1,61.3,54.0,6643,6.66,6.68,4.09
39253,0.42,Ideal,F,VVS2,61.6,55.0,1069,4.84,4.87,2.99
22594,1.5,Fair,G,VS2,66.2,53.0,10644,7.12,7.08,4.7
15492,1.23,Premium,I,VS2,61.1,60.0,6206,6.95,6.89,4.23
42171,0.53,Premium,I,VS1,62.3,58.0,1286,5.18,5.26,3.25
20327,1.5,Very Good,F,VS2,63.4,61.0,8736,7.12,7.08,4.5
51827,0.7,Very Good,I,VVS1,60.9,60.0,2421,5.68,5.71,3.47
12644,1.01,Very Good,G,VS2,63.1,55.0,5294,6.38,6.36,4.02
50689,0.51,Very Good,D,VVS2,63.1,58.0,2289,5.1,5.07,3.21
40998,0.5,Very Good,H,SI1,63.1,59.0,1181,5.02,4.96,3.15
21478,1.2,Very Good,F,VS1,58.7,59.0,9574,6.89,7.07,4.1
53127,0.66,Very Good,E,VS1,61.0,57.8,2618,5.64,5.69,3.45
5383,0.34,Premium,G,SI2,62.8,59.0,574,4.47,4.45,2.8
30091,0.32,Premium,H,VS1,60.6,60.0,720,4.44,4.4,2.68
2862,0.7,Very Good,F,VVS2,61.6,63.0,3275,5.65,5.69,3.49
38476,0.42,Ideal,F,VS1,61.9,57.0,1031,4.79,4.81,2.97
14858,1.28,Very Good,H,SI2,60.2,58.0,5984,7.03,7.13,4.26
45253,0.51,Ideal,G,VS2,62.3,54.0,1660,5.17,5.12,3.21
49441,0.74,Premium,G,SI2,62.8,57.0,2109,5.77,5.73,3.61
10725,0.31,Ideal,D,SI2,62.6,57.0,593,4.35,4.27,2.7
